	0
511	سرعت فکس این دستگاه در حالت رنگی در حدود یک دقیقه برای هر صفحه برای حالت سیاه سفید در حدود ثانیه می‌باشد.
512	این در حالیست که Mark III توانایی انجام این اعمال در مود RAW را نیز داشت.
513	از قابلیت‌های کاربردی این سیستم عامل می‌توان به منوی مالتی تسکینگ اشاره کرد که کاربر می‌تواند با نگه داشتن کلید Back بر روی گوشی وارد این منو شود.
514	کارتریج این چندکاره دارای کارتریج می‌باشد.
515	کانن بر روی این دوربین از سنسوری هیبریدی استفاده کرده که از آن با نام نسخه سنسورهای تصویر هیبریدی نام برده شده است.
516	بايد بازي هاي hvga روش نصب بشه تا بياره چون صفحه‌اش کوچيکه.
517	نرم افزار iOS
518	خيلي خوب قوي
519	مثلا به راحتی می توانید بوسیله تجهیزات استقرار مختلف؛ دوربین را به دسته دوچرخه خود، به سطح جلویی یک اسکیت برد، به یک تخته موج سواری، میله های کایت یا حتی مچ یا سینه خود متصل کنید.
520	عکس ها فیلم ها بر روی کارت حافظه نوع SDHC که این دوربین می تواند تا سقف 32 گیگابایت آن را پشتیبانی کند ضبط می شوند.
521	این دقیقا همان مقداریست که از دوربین یک گوشی با پردازنده‌ی تک هسته ای انتظار داریم.
522	برای شروع فیلم برداری می‌بایست از پیچ تنظیم اصلی بر روی مودmode video بروید سپس دکمه‌ی Record که همان دکمه‌ی Live view می‌باشد که در زیر انگشت شست دست راست قرار می‌گیرد را بفشارید.
523	من اين گوشي رو داشتم.
524	من در منزل بيشتر دستگاههاي الکترونيکي رو از آخرين نمونه هاي سامسونگ انتخاب کردم بيشترشون رو ميتونم با سيستم All Share Control در گوشي گالاکسي اس خودم، کنترل کنم.
525	وقتی iPhone در تابستان سال 2010 به بازار آمد واقعا با دیگر گوشی‌های هوشمند موجود متفاوت بود.
526	پیش از توضیح درباره P7700، بهتر است مطلبی را بیان کنیم.
527	از دیگر مودهای موجود بر روی این دوربین می‌توان به Superior Auto، Easy Shooting، Scene selection، Picture Effect Background defocus اشاره کرد.
528	البته مشخصات این دو یکی است احتمالا فقط تغییراتی در کیفیت آن ها رخ داده است.
529	کارت حافظه گيگ همراهش تو جعبه
530	هواوی برای تبلت خود از چیپ K3V2 استفاده نموده است که ساخت‌های سیلیکون می‌باشد در تعدادی از گوشی‌های هواوی نیز استفاده شده است.
531	برای مثال شما می‌توانید ابعاد کاشی‌های متحرک (Live Tiles) را تغییر داده چیدمان آن‌ها را بنا به سلیقه‌ی خود تغییر دهید.
532	آیا گفتن همین یک نام برای نشان دادن قدرت نرم افزاری آیفون کافی نیست؟
533	در آینده سعی می کنیم اطلاعات بیشتری را از این دوربین ارائه دهیم.
534	اميدوارم که تنها رقيبش فقط galaxy IV باشه.
535	در کل در طراحی مدل جدید سامسونگ، شباهت‌های بسیاری را با دیگر تبلت های ساخت این کمپانی مشاهده می‌نماییم.
536	واقعا انتخاب فوق العاده ايه.
537	علاوه بر آن شما می‌توانید در صورت تمایل به صورت دستی اکولایزر ساخته از آن استفاده کنید.
538	ASUS یکی از معدود کمپانی‌هایی است که هیچ‌گونه تغییر خاصی در رابط کاربری اندروید ایجاد نکرده است.
539	در حالی که لبه زیرین بدون شکاف طراحی گردیده، قسمت بالایی گوشی اما جایگاه قرار گیری درگاه microUSB جک 3.5 میلی متری هدفون می‌باشد.
540	این مقدار انرژی ذخیره شده برای حدود ساعت مکالمه مداوم یا بیش از 470 ساعت در حالت آماده به کار کافی است.
541	در سمت راست این گوشی کلید های پاور، کنترل صدا شاتر قرار گرفته‌اند.
542	بدین ترتیب به محض ورود به ماشین یا محل کار نزدیک کردن گوشی به چیپ NFC موجود، کلیه تنظیمات گوشی مطابق میل شما تغییر خواهد کرد.
543	نامرغوب است.
544	در آینده با آپدیتی که بر روی این نقد بررسی خواهیم داشت سعی می کنیم که اطلاعاتی در این مورد را ارائه دهیم.
545	این دوربین با توجه به نوع کاربرد فعالیتی که به آن می پردازید در سه مدل متفاوت عرضه می شود:1- مدل HD Helmet HERO که دارای تجهیزاتی تکمیلی برای اتصال به انواع کلاههای ورزشی می باشد.
546	چیزی که بر روی این سیستم عامل استفاده شده به صورت عمدی خیلی متفاوت از نسخه‌های پیشین می‌باشد.
547	ضبط ویدیویی هم می‌تواند با رزولوشن VGA سرعت 25 فریم بر ثانیه انجام گیرد.
548	این گوشی از ویژگی‌ها فن‌آوری‌های جداً پیشرفته افسانه‌ای بهره می‌برد که از جمله‌ی آن‌ها می‌توان به پردازنده‌ی بسیار قدرتمند A4، دوربین جدید VGA جلویی دوربین مگاپیکسلی پشتی، طراحی کاملاً نوین نمایشگر لمسی شگفت‌انگیز Retina (دست کم در این مورد مبالغه نمی‌کنیم!
549	به عبارت دیگر در نمایشگرهای با رزولوشن کم تصاویر به صورت شطرنجی دیده می‌شوند.
550	من هم ۱۰ روزي مي‌شه که اين دوربينو خريدم.
551	نه خیلی سنگین نه خیلی سبک.
552	چشمی اپتیکال این دوربین دقیقا همانی می باشد که بر روی دیگر دوربین های Rebel به کار رفته تا نه از سایز نه از میدان دیدش کاسته شود.
553	سلام دوستان.
554	اما پس از خود گوشی نوبت به داک تبلت آن می‌رسد که همراه با گوشی عرضه می‌شود.
555	امکان چاپ دو رو از خصوصیات دیگر این چاپگر می‌باشد که توانایی چاپ دو رو خودکار تا 30 صفحه را دارد.
556	NetFramework 3.5 به صورت پیش‌فرض برروی ویندوز است که این مشکل نیز با اضافه کردن نسخه تا ۳.
557	در نگاه نخست iPod touch شبیه به iPhone می باشد.
558	تنها تفاوت HS900 با SD900 که دوربین دیگری از پاناسونیک هست نیز در این است که SD900 حافظه‌ی داخلی ندارد.
559	به عنوان مثال در مدل MotorSport به غیر از خود دوربین، بسته شما دارای اداواتی مخصوص برای اتصال دوربین به داشبورد، سپر، گلگیر، فرمان، کلاه، یا هر جایی که در ورزشهای مربوطه تصورش میسر باشد، است.
