	0
1639	يه نکته اي رو که فراموش کرددم بگم اين بود که کيفيت صفحش واقعا عاليه.
1640	البته من اين هارد رو براي بايگاني کردن اطلاعاتم خريدم و يک هارد ديگه با همين مشخصات فني ولي مدل اس اچ 14 هم خريدم که معمولاً با خودم بيرون ميبرم.
1641	من حدود 2 ساله دارم از اين دستگاه تا حالا 3 بار شارژ کردم تونرش رو !
1642	سال ها از خريد اولين گوشي همراه گذشته (z5 sony) ،  در اين مدت چند گوشي عوض کردم و با گذر زمان سلايق کاربري ام تغيير کرد ،  هميشه به اين فکر کردم که چرا همه ي امکانات در يک ديوايس موجود نيست؟
1643	اما يک واقعيت، بدون بزرگنمايي بگم که يک ايرادش اينه که نميشه  ازش  ايراد گرفت و يک گوشي به تمام معناست.
1644	به صرفه نيست
1645	از نظر کیفیت عکس‌های گرفته شده،  دوربین این گوشی یکی از بهترین دوربین‌هایی است که بر روی گوشی‌های تلفن همراه مشاهده کرده‌ایم.
1646	3-سوما وقتي که ميام از بزرگترين سايت هاي دانلود يعني (آسان دانلود،  دانلود ها،  ميهن دانلود و.
1647	خيلي عاليه.
1648	بنابراين اجراي بازي‌هاي xbox1 را راحت‌‌تر مي‌کند.
1649	صفحه نمایش 15.6 اینچی این لپ‌تاپ‌ها دارای دقت 1366x768 می‌باشد.
1650	قطعا کسايي که وضع خوبي داشتن از گوشي هاي Apple استفاده مي کردن ( iPhone/3g/3gs/4/4s ) ولي کمتر بودن .
1651	• صفحه نمایش و بلندگوها اپل بر روی نسل پنجم iPod Touch،  همان صفحه 4 اینچی IPS فوق‌العاده iPhone 5 را قرار داده است.
1652	۱۴ گيگابايت از فضاي اين هاردديسک براي کاربر قابل استفاده است،  زيرا حدود ۶ گيگابايت از فضاي اين هارد ديسک توسط نرم افزار و امکانات جانبي موجود در کنسول استفاده شده است.
1653	اگر در حالت خوش‌بینانه بتوانیم بگوییم که افراد دارای دست‌های بزرگ قادر خواهند بود با گلکسی نوت با یک دست شماره گیری نمایند، اما به واقع حتی برای همان افراد هم ما تصوری مبنی بر امکان کار و شماره گیری با یک دست با Optimus VU را نداریم.
1654	دوربین هایی مثل Canon SX50 HS،  Fujifilm SL1000 و Sony HX300.
1655	بنابراین شما می‌مانید و یک پورت USB برای اتصال به رایانه.
1656	من حدود 2 سال هست که دارم ازش استفاده ميکنم،  خيلي ازش راضي هستم.
1657	این لنز در حالت واید 24 میلی متر به راحتی می‌تواند میدان دیدی کاملا گسترده را پوشش دهد تا در یک عکس بتوانید تصویر یک چشم انداز طبیعی پهناور را ثبت کنید.
1658	ـ برخي برنامه هاي پيش فرض روي گوشي کارا نيستند و بايد دنبال جايگزين براي آنها بگرديد.
1659	سيستم عامل اين گوشي از سري 40 نوکيا هست که قابل مقايسه با سري 60 نوکيا نيست و برخي کمبودهايي در مقايسه با سري 60 داره.
1660	مورد دیگری که در طراحی iPhone 5 شما را شگفت زده خواهد کرد وزن آن است.
1661	اپل در گرافيک و پردازنده بي رقيبه.
1662	از کيفيت بالاتري برخوردار اند.
1663	) را به گوشی گفته و گوشی طبق آن آهنگ‌های مختص آن حالت را پخش می‌کند.
1664	من امروز يکي سفارش دادم اميدوارم گوشي خوبي باشه!
1665	چنانچه هر دو براي شما مهمه و کمي افت در کيفيت عکسها شما رو دلخور نمي‌کنه من به شما سوني رو پيشنهاد مي‌کنم و براي عکاسي حرفه اي تر و تا حدي ناديده گرفتن فيلمبرداري با سرعت بالاتر ٬ پيشنهاد مي‌کنم کانن رو هرگز از سبد خريدتون حذف نکنيد.
1666	دوستان توجه کنيد معماري پردازشگر A5 هست که ضعيف هست و شخصا تو اين گوشي يک بازي با حجم 40 مگ رو با اندکي لگ اجرا کردم.
1667	ضمن اينکه هم اکنون حافظه‌هاي جديدي با ظرفيت ۲۵۶ مگابايت به بازار عرضه شده که از سرعت و قابليت‌هاي بالاتري نسبت به اين نوع حافظه‌ها برخوردار هستند.
1668	همچنین یک دکمه‌ی Q-menu هم برای دسترسی به عملکردهای اصلی بدون نیاز به رفتن به منوی اصلی به وجود آمده است.
1669	این دوربین توانایی فیلم برداری 720p HD با سرعت 30 فریم بر ثانیه را هم دارد.
1670	به طوری که فقط دو دکمه بر روی بدنه ی آن دیده می شود که یکی از آن ها دکمه ی شاتر و دیگری دکمه ی رفتن به آپشن های مختلف است.
1671	از فلش به طور کامل پشتیبانی می‌شود و حتی صفحات اینترنتی سنگین به راحتی و به سرعت باز شده و همه چیز بسیار روان است.
1672	فقط ابعادش کوچيکتره.
1673	دوربین 12 مگاپیکسلی با فوکوس خودکار و سنسور Exmor R و قابلیت فیلمبرداری Full HD 1080p،  دوربین مکالمه تلفنی و امکانات ارتباطی متنوع که همه اینها توسط پردازنده قدرتمند دو هسته ای Snapdragon با فرکانس 1.5 گیگاهرتز تغذیه می شوند.
1674	از لحاظ نرم افزاري در اين قيمت بدون رقيب هست بنده اين نظر را با همين تبلت درج کردم ولي نبايد انکار کرد که اين تبلت عيب بزرگي دارد آنهم پشتيباني نکردن از حافظه ي جانبي هست ولي از لحاظ سرعت و قدرت نرم افزاري از تبلت هاي گران قيمتي مانند 7plus بسيار بالاتر است صفحه ى نمايش آن هم با اينکه سوپر امولد نيست کيفيت بالا و نور دهي بسيار مناسبي دارد و رنگ ها بسيار زنده اند و در آخر بدنه ى پشتي آن مورد برسي قرار مي گيرد که موقع کار کردم حس بسيار خوبي را منتقل مي کند و از عرق دست هم جلو گيري مي کند درمورد حافظه هم مي توان گفت که با وجود کمي حافظه ي ان راه حل هايي مانند استفاده از حافظه هايي که با استفاده از يو اس بي به تبلت وصل مي شوند استفاده کرد مثل فلش ها يا هارد هاي اکستر نال و يا استفاده از حافظه هاي مجازي مانند گوگل درايو يا دراپ باکس پس براي خريد يک تبلت لزومي به توجه به حافظه ي آن نيست زيرا که مي توان آن اطلاعات را در جاي ديگري ذخيره کرد 
