	0
646	به علاوه از آنجایی که این حافظه‌ها از نوع Flash هستند،  بر خلاف هاردهای معمولی بر اثر لرزش و ضربه های کوچک ایجاد شده بر اثر مصارف روزمره،  دچار آسیب نمی‌شوند.
647	اگر بخوام اين هارد رو با محصولات و برندهاي ديگه مقايسه کنم بدون شک اين محصول رو در رده اول قرار ميدم.
648	xbox 360 core system قابل خريداري در تاريخ 22 نوامبر 2005 بدون فضاي ذخيره سازي بصورت هارد ديسک همراه دستگاه سفيد رنگ با ديسک درايو سفيد.
649	* عملکرد واقعی ممکن است بسته به زبانی که بدان صحبت می‌شود متفاوت باشد* برای بهره‌مندی از برخی قابلیت‌ها و ویژگی‌های تعامل هوشمند ممکن است نیاز به دسترسی اینترنتی باشد.
650	• طراحی و ساخت بدنه خارجی E1-531 کاملا از پلاستیک براق مشکی ساخته شده ولی هنگامی که دستگاه را باز می‌کنید،  با ترکیبی از رنگ‌های نقره ای و مشکی مواجه خواهید شد به طوری که استراحتگاه مچ دست کاملا نقره ای بوده ولی کیبورد و قسمت‌های بالاتر،  مشکی و مات هستند.
651	این دوربین فیلم برداری به راحتی تقریبا در هر مکانی نصب شود تا لحظات پر هیجان ورزشی از زاویه ی دید ورزشکار ثبت شوند.
652	با سخت افزار بالا واقعا يه گوشي عالي محسوب ميشه و ميتونه مشتري را راضي کنه.
653	مشکلش اينه که زود شارژش تموم ميشه ولي بقيه امکاناتش خيلي عالي هست و  قيمتشم مناسبه.
654	اميدوارم که هر چه زودتر بياد.
655	این اسپیکرها به راحتی می‌توانند صدایی با کیفیت تر و بلندتر از متوسط نوت‌بوک‌ها‌ی همرده تولید کنند.
656	مزیت این نوع پردازنده‌ها بیشتر در مصرف انرژی بسیار پایین‌تر و ارائه‌ی قابلیت‌های عالی در مالتی تسکینگ یا انجام چند وظیفه به صورت همزمان است.
657	1- وزن 2.02 کيلويي اين مدل در اين سايز بسيار مناسب و سبک محصوب مي شود،  اين در حالي است که اغلب مدل هاي موجود در بازار وزن سيستم خود را بدون احتساب باتري اعلام ميکنند.
658	به نظر من بهترين گوشي دنيا هست
659	به صرفه نيست و تنوع رنگ هم نداره.
660	به نظر من تنها عيبي که به اين گوشي ميشه گرفت صفحه نمايش کمي کوچيک اون هست که البته براي همه مشکل ساز نيست.
661	بهتر از اين نميتونيد پيدا کنيد
662	این یک رکورد شگفت انگیز است.
663	بعلاوه این دوربین کاملا و به صورت تمام عیار برای کاربران حرفه ای ساخته شده است.
664	دوربين عالي .
665	باتري مناسب و خوب براي تبلت 12.
666	در کل يه محصول ايده آل و خاص براي افراد خاص مي باشد که تا مدت ها شما رو از داشتن يه گوشي هوشمند و پر قدرت بي نياز مي کنه.
667	باتريش هم خوبه.
668	حافظه ي داخلي ۳۶۰ چيزي در حدود ۲۵۶ مگابايت براي سيو بازي ها و ديگر چيز هاست براي افزايش حافظه چند انتخاب وجود دارد: در بالا دستگاه جاي گذاشتن درايو هارد کنسول است که بر خلاف PS3 که هارد معمول ۳.
669	در ضمن،  برنامه نقشه‌ها و مکان یابی نوکیا یعنی Here نیز همراه با Nokia Drive بر روی این گوشی قرار داده شده است.
670	همچنین 4 میانبر قابل تغییر نیز وجود دارند که می‌توان آن‌ها را به هر برنامه ای تخصیص داد.
671	در تست های انجام شده این سیستم به خوبی می تواند تا 85 درصد لرزش دست شما را جبران کند و در سطح بهترین دوربین ها چون Panasonic X900M قرار گیرد.
672	اين 5 هم زياد تفاوت نداره با نسل قبلش!
673	خدا رحمت کنه استيو جابز رو.
674	بالاخره پس از سال‌ها اپل درگاه انحصاری خود را کنار گذاشت و یک درگاه جدید کوچک‌تر و البته سریع‌تر برای تبادل اطلاعات با نام درگاه رعد رونمایی نمود.
675	اما نکته‌ی ویژه‌ی دیگر این دوربین، به جز نمایشگر دوم که البته فعلا نمی‌دانیم چه رزولوشنی را ارائه می‌دهد،  رادیو Wi-Fi داخلی است.
676	به خصوص ورزش های پر مخاطره مثل قایق سواری آب های خروشان،  اسکی،  کایت سواری،  اسکی روی آب،  پاراگلایدر و حتی موتور،  ماشین سواری و یا پرش با بانجی!
677	متاسفانه يکي از برند هاي معروف جهان که نوکيا بود در حال سقوط است.
678	یکی از تغییرات مهم در این نسخه،  قرار گرفتن برنامه Maps به جای برنامه Google Maps می‌باشد.
679	اين مدل سامسونگ واقعاً جالبه و من ميتونم بگم به قول دوست عزيزمون آينده از آن سامسونگه و بهترين نمونه هاي ديجيتالي و مناسب‌ترين از لحاظ قيمت را ميشه تو محصولات سامسونگ جستجو کرد در حالي که ديگر مارکها به دنبال سود بيشتر و کيفيت کمتر هستند ولي سامسونگ بر عکس کيفيت بهتر و قيمت مناسب‌تر دارد سامسونگ در نمونه هاي فراوان از محصولات ديجيتالي که دارد مي تواند دامنه گسترده اي از خدمات را ارانته کند و اين خود تبليغاتي است براي آينده سامسونگ اين تلويزيون در مقايسه با مارک هاي مطرح مثل سوني قابليت‌هاي فراواني دارد در عين حال قيمت مناسبتري دارد ما به جاي اينکه هزينه بالايي براي تلويزيون سوني بدهيم مي توانيم با هزينه اي کمتر يک تلويزيون سامسونگ بخريم در حالي که امکانات فراواني دارد در عين حال که مزاياي اين تلويزيون ها را به خاطر مي آوريم نبايد فراموش کنيم که خدمات پس از فروش سامسونگ در ايران به خاطر دامنه سفارشات و تعدد نمايندگي ها ضعيف عمل مي کند
680	با اینکه این میزان از آی پد نسل سوم کمتر است،  ولی شارژ دهی خیلی خوبیست و از متوسط تبلت های بازار،  بالاتر است.
681	اما تنها ايرادي که به اين تبلت وارد است مربوط به گوگل مي شود که به بهانه دلايل امنيتي طوري سيستم عامل اين تبلت را طراحي کرده است که در کشور ما با گذاشتن سيم کارت به منظور استفاده از 3g واي فاي قطع مي شود و تا زماني که باز يابي کارخانه نکنيد واي فاي آن وصل نمي شود.
682	از اضافه شدن قابلیت پانوراما به دوربین تا امکان تعیین زنگ هشدار SMS برای هر کدام از مخاطب‌ها.
683	لنزی که بر روی P520 استفاده شده دقیقا همانی است که بر روی مدل پیشین هم وجود داشت.
